"","target","key_age","key_recency","key_frequency","key_monetary","key_rfm","key_is_left_handed","key_role","eg_factor_4","eg_factor_4_na","eg_factor_12","eg_factor_12_na","eg_factor_50","eg_factor_50_na","eg_binary","eg_binary_na","eg_logical","eg_logical_na","eg_continuous","eg_continuous_na","eg_cluster","eg_cluster_na","eg_integer_7","eg_integer_7_na","eg_integer_50","eg_integer_50_na","eg_character","eg_character_na","eg_long_character","eg_long_character_na","eg_date","eg_date_na"
"1847","negative",32,75,4,594,0.698529411764706,0,"domestique","fish","fish","cadetblue","cadetblue","Missouri","Missouri",0,0,TRUE,TRUE,115.176699034464,115.176699034464,30.2471338291653,30.2471338291653,67,67,49,49,"Choosable Whitepelican","Choosable Whitepelican","Pharetra vel mauris erat","Pharetra vel mauris erat",2021-11-06,2021-11-06
"1848","negative",39.8,89,3,456,0.558823529411765,0,"grimpeur","fish","fish","cadetblue2","cadetblue2","Virginia","Virginia",1,1,FALSE,FALSE,134.541807864011,134.541807864011,70.197833996499,70.197833996499,67,67,5,5,"Unpleased Donkey","Unpleased Donkey","Nunc eros, elementum in","Nunc eros, elementum in",2022-02-14,2022-02-14
"1849","negative",24.1,206,1,1612,0.585972850678733,0,"grimpeur","dragon","dragon","cadetblue2","cadetblue2","Wyoming","Wyoming",0,0,FALSE,FALSE,113.810545533981,113.810545533981,20.1227067220025,20.1227067220025,71,71,28,28,"Octagonal Iriomotecat","Octagonal Iriomotecat","Lectus et vitae sed","Lectus et vitae sed",2021-11-06,2021-11-06
"1850","negative",48.7,158,3,1726,0.864819004524887,0,"domestique","raccoon","raccoon","burlywood4","burlywood4","New Jersey",NA,1,1,TRUE,TRUE,158.465586501589,158.465586501589,20.8823701224755,20.8823701224755,59,59,30,30,"Hypoactive Brownbutterfly","Hypoactive Brownbutterfly","Risus finibus sed fames","Risus finibus sed fames",2021-04-20,2021-04-20
"1851","negative",34.9,276,2,319,0.573529411764706,0,"domestique","dragon","dragon","chartreuse","chartreuse","Utah","Utah",1,1,TRUE,TRUE,128.505986553925,128.505986553925,10.6193965573329,10.6193965573329,71,71,25,25,"Desirous Grassspider","Desirous Grassspider","Nisl in, pretium ac","Nisl in, pretium ac",2021-04-20,2021-04-20
"1852","negative",45.3,140,3,454,0.66289592760181,0,"grimpeur","fish","fish","burlywood3","burlywood3","Ohio",NA,1,1,FALSE,FALSE,154.054716826832,154.054716826832,50.6813912584912,50.6813912584912,47,47,15,15,"Segregated Steed","Segregated Steed","Ligula suspendisse et enim","Ligula suspendisse et enim",2021-11-06,2021-11-06
"1853","negative",37.9,51,2,312,0.183257918552036,0,"grimpeur","dragon",NA,"cadetblue2","cadetblue2","North Carolina","North Carolina",0,NA,FALSE,FALSE,130.396109113332,130.396109113332,10.7014899291098,10.7014899291098,61,61,45,45,"Cloddy Chihuahua","Cloddy Chihuahua","Nunc et sem neque","Nunc et sem neque",2022-02-14,2022-02-14
"1854","negative",24.5,83,10,172767,0.992081447963801,0,"grimpeur","dog","dog","cadetblue1","cadetblue1","Georgia","Georgia",0,0,FALSE,FALSE,83.4024452593883,83.4024452593883,10.3650789461099,10.3650789461099,71,71,29,29,"Baroque Blacknorwegianelkhound","Baroque Blacknorwegianelkhound","Senectus tempor sed dignissim",NA,2021-11-06,2021-11-06
"1855","negative",18.7,247,2,346,0.575226244343891,0,"puncheur","fish","fish","cadetblue3","cadetblue3","Ohio","Ohio",0,0,TRUE,TRUE,50.850371894078,50.850371894078,40.2833304633386,40.2833304633386,67,67,17,17,"Dreamy Bufeo","Dreamy Bufeo","Ut egestas etiam bibendum","Ut egestas etiam bibendum",2021-11-06,2021-11-06
"1856","negative",30,158,3,2057,0.910067873303167,0,"puncheur","fish","fish","burlywood1","burlywood1","South Dakota","South Dakota",1,1,TRUE,TRUE,83.6312769184989,83.6312769184989,50.7766573689878,50.7766573689878,59,59,34,34,"Oceanographical Toucan","Oceanographical Toucan","A vitae in orci","A vitae in orci",2022-02-14,2022-02-14
"1857","negative",43.3,106,3,506,0.627828054298643,0,"sprinteurs","fish","fish","cadetblue4","cadetblue4","Missouri","Missouri",1,1,FALSE,FALSE,141.743731382611,141.743731382611,20.7834637758788,20.7834637758788,59,59,25,25,"Quasiconstant Whimbrel",NA,"Ridiculus lacus non massa","Ridiculus lacus non massa",2021-11-06,2021-11-06
"1858","negative",36.8,NA,NA,NA,NA,0,"grimpeur","dog","dog","cadetblue","cadetblue","Kentucky",NA,1,1,TRUE,TRUE,104.856171034008,104.856171034008,70.0724732733797,70.0724732733797,73,73,7,7,"Sylphlike Sow","Sylphlike Sow","Sapien suspendisse ipsum risus",NA,2021-11-06,2021-11-06
"1859","negative",46.3,31,1,139,0.0107466063348416,1,"grimpeur","fish","fish","cadetblue","cadetblue","West Virginia","West Virginia",1,1,TRUE,TRUE,127.312144861972,127.312144861972,10.10964102461,NA,73,73,43,43,"Foliaged Stinkpot","Foliaged Stinkpot","Commodo suscipit ante nulla.",NA,2021-07-29,2021-07-29
"1860","negative",22.1,99,2,322,0.361990950226244,0,"domestique","fish","fish","burlywood1","burlywood1","Vermont","Vermont",0,0,TRUE,TRUE,93.1061153397028,93.1061153397028,20.9606013910379,20.9606013910379,59,59,13,13,"Contagious Saltwatercrocodile","Contagious Saltwatercrocodile","Tempor, lacinia amet mus","Tempor, lacinia amet mus",2021-07-29,2021-07-29
"1861","negative",39.9,17,5,3651,0.775452488687783,0,"domestique","fish","fish","chartreuse1","chartreuse1","Texas","Texas",1,1,FALSE,FALSE,163.986339477005,163.986339477005,50.459637037944,50.459637037944,53,53,39,39,"Remorseful Alligator","Remorseful Alligator","Aliquam nunc mi a","Aliquam nunc mi a",2021-04-20,2021-04-20
"1862","negative",27.9,109,1,135,0.0531674208144796,0,"sprinteurs","dragon",NA,"burlywood1","burlywood1","New York","New York",1,1,TRUE,TRUE,61.7331156931813,61.7331156931813,30.8346733667422,30.8346733667422,67,67,35,35,"Superserious Stonefly","Superserious Stonefly","Vestibulum tincidunt nibh ac","Vestibulum tincidunt nibh ac",2021-04-20,2021-04-20
"1863","negative",27.3,43,3,423,0.393099547511312,0,"grimpeur","raccoon","raccoon","chartreuse","chartreuse","Tennessee","Tennessee",1,1,FALSE,FALSE,135.211983020081,135.211983020081,30.9096105652861,30.9096105652861,61,61,20,20,"Servile Betafish","Servile Betafish","Eros, pellentesque quam. Mauris","Eros, pellentesque quam. Mauris",2022-02-14,2022-02-14
"1864","negative",23.8,NA,NA,NA,NA,0,"domestique","dragon","dragon","chartreuse","chartreuse","Alaska","Alaska",0,0,TRUE,TRUE,84.1901717219924,NA,70.5439821884502,70.5439821884502,71,71,46,46,"Saintly Motmot","Saintly Motmot","Tincidunt sem accumsan aliquam","Tincidunt sem accumsan aliquam",2021-07-29,2021-07-29
"1865","negative",36.4,23,3,439,0.348981900452489,1,"puncheur","raccoon",NA,"chartreuse1",NA,"Oklahoma","Oklahoma",1,1,FALSE,FALSE,135.500985083659,135.500985083659,30.8857855426613,30.8857855426613,67,67,37,37,"Corroborative Mouse","Corroborative Mouse","Felis quis class a","Felis quis class a",2021-07-29,2021-07-29
"1866","negative",21.8,14,3,464,0.343891402714932,0,"rouleur","raccoon","raccoon","chartreuse1","chartreuse1","Michigan","Michigan",1,1,TRUE,TRUE,137.730024072284,NA,40.1492589919362,40.1492589919362,47,47,18,18,"Farcical Nettlefish","Farcical Nettlefish","Feugiat donec efficitur pellentesque","Feugiat donec efficitur pellentesque",2021-11-06,2021-11-06
"1867","negative",32.1,83,4,638,0.739253393665158,0,"gc","fish","fish","cadetblue2","cadetblue2","Alabama","Alabama",0,0,FALSE,FALSE,87.0838925998254,87.0838925998254,20.2165849534795,20.2165849534795,73,73,48,48,"Radical Blacklab","Radical Blacklab","Nibh fringilla vel. Augue,","Nibh fringilla vel. Augue,",2021-11-06,2021-11-06
"1868","negative",42.4,NA,NA,NA,NA,0,"grimpeur","dog","dog","cadetblue4",NA,"Illinois","Illinois",1,1,TRUE,TRUE,153.036857859744,153.036857859744,30.3819361908827,30.3819361908827,47,NA,34,34,"Ranidaphobic Eyelashpitviper","Ranidaphobic Eyelashpitviper","Nulla turpis eros ornare","Nulla turpis eros ornare",2021-07-29,2021-07-29
"1869","negative",43.1,75,3,421,0.482466063348416,0,"grimpeur","fish","fish","cadetblue1","cadetblue1","Louisiana","Louisiana",1,1,FALSE,FALSE,147.046420048651,147.046420048651,60.5976950256154,NA,47,47,4,4,"Algorithmic Mantis","Algorithmic Mantis","A porttitor amet in","A porttitor amet in",2021-07-29,2021-07-29
"1870","negative",48.1,NA,NA,NA,NA,0,"rouleur","fish","fish","cadetblue3","cadetblue3","Georgia","Georgia",0,0,FALSE,FALSE,86.4644648660404,86.4644648660404,20.55852372339,NA,53,53,9,9,"Supercilious Cockatiel","Supercilious Cockatiel","Arcu venenatis. Lectus in","Arcu venenatis. Lectus in",2021-11-06,2021-11-06
"1871","negative",26.4,68,3,456,0.510180995475113,0,"puncheur","raccoon","raccoon","cadetblue4","cadetblue4","New Mexico","New Mexico",1,1,TRUE,TRUE,96.7946854680741,96.7946854680741,10.48546774243,10.48546774243,73,73,2,2,"Lime Dungenesscrab","Lime Dungenesscrab","Augue eu arcu mollis,","Augue eu arcu mollis,",2022-02-14,2022-02-14
"1872","negative",31.5,193,2,331,0.513009049773756,0,"domestique","fish","fish","burlywood1",NA,"Louisiana","Louisiana",0,0,FALSE,FALSE,66.6702311212938,66.6702311212938,40.5401238014456,40.5401238014456,61,61,4,4,"Optical Mole","Optical Mole","Magna porttitor sollicitudin class","Magna porttitor sollicitudin class",2021-11-06,2021-11-06
"1873","negative",31.7,57,1,143,0.0282805429864253,0,"domestique","raccoon","raccoon","cadetblue3","cadetblue3","Texas","Texas",1,1,TRUE,TRUE,157.67585908209,157.67585908209,50.4408853540663,50.4408853540663,67,67,21,21,"Wholewheat Lhasaapso","Wholewheat Lhasaapso","Est in nunc amet","Est in nunc amet",2021-07-29,2021-07-29
"1874","positive",45.2,1,1,177,0.00622171945701357,0,"rouleur","dragon","dragon","cadetblue4",NA,"Nevada","Nevada",0,0,TRUE,TRUE,86.6145018874166,86.6145018874166,50.1818142230622,50.1818142230622,59,59,10,10,"Trustful Fairybluebird","Trustful Fairybluebird","Urna torquent mauris maximus","Urna torquent mauris maximus",2021-11-06,2021-11-06
"1875","negative",30.9,55,2,304,0.183257918552036,0,"grimpeur","dragon",NA,"chartreuse1","chartreuse1","Tennessee","Tennessee",0,0,FALSE,FALSE,82.2126954626592,82.2126954626592,40.3322522921953,40.3322522921953,71,71,21,21,"Resurrective Turaco",NA,"Euismod magna nec, ipsum,","Euismod magna nec, ipsum,",2021-11-06,2021-11-06
"1876","negative",53.8,79,4,648,0.730203619909502,0,"rouleur","fish","fish","cadetblue3","cadetblue3","Virginia",NA,0,0,FALSE,FALSE,108.980276497496,108.980276497496,60.4158724339213,60.4158724339213,59,59,32,32,"Flowered Ringtailedlemur","Flowered Ringtailedlemur","Ut amet eros lacinia,","Ut amet eros lacinia,",2021-11-06,2021-11-06
"1877","negative",29.4,21,2,307,0.0989819004524887,0,"domestique","fish","fish","burlywood2",NA,"North Carolina","North Carolina",0,0,FALSE,FALSE,138.753443130228,138.753443130228,60.9431451060809,60.9431451060809,67,67,1,1,"Undamaging Flounder","Undamaging Flounder","Nibh commodo id. Placerat","Nibh commodo id. Placerat",2022-02-14,2022-02-14
"1878","negative",41.5,161,4,1936,0.972285067873303,0,"domestique","dragon","dragon","burlywood1","burlywood1","Arizona","Arizona",0,NA,FALSE,FALSE,103.935527558166,NA,10.6944212664384,NA,61,61,33,33,"Mushy Dobermanpinscher","Mushy Dobermanpinscher","Aliquam fames molestie neque,","Aliquam fames molestie neque,",2022-02-14,2022-02-14
"1879","positive",34.6,15,4,1892,0.631787330316742,1,"domestique","dragon","dragon","burlywood1","burlywood1","Ohio","Ohio",1,1,FALSE,FALSE,72.7081129568502,72.7081129568502,70.6024037247989,70.6024037247989,71,NA,26,26,"Commensurable Wrasse","Commensurable Wrasse","Ac sodales felis sit,","Ac sodales felis sit,",2021-11-06,2021-11-06
"1880","negative",40,223,2,272,0.440610859728507,1,"grimpeur","raccoon",NA,"cadetblue1","cadetblue1","Missouri","Missouri",1,1,TRUE,TRUE,104.552498513574,104.552498513574,70.0432339014951,70.0432339014951,71,71,26,26,"Nonphilosophical Chital","Nonphilosophical Chital","Nec, at, laoreet ornare",NA,2021-11-06,2021-11-06
"1881","negative",51.9,256,2,287,0.489819004524887,0,"gc","fish","fish","cadetblue3","cadetblue3","New Hampshire",NA,0,0,TRUE,TRUE,125.869120020835,125.869120020835,30.6875952589326,30.6875952589326,47,47,23,NA,"Ducal Morpho","Ducal Morpho","Senectus, efficitur donec morbi",NA,2021-07-29,2021-07-29
"1882","negative",30.6,NA,NA,NA,NA,0,"domestique","fish","fish","cadetblue1","cadetblue1","Wyoming","Wyoming",0,NA,TRUE,TRUE,103.358912394265,103.358912394265,60.5650230781175,60.5650230781175,59,59,11,11,"Unwitty Acornwoodpecker","Unwitty Acornwoodpecker","Urna et conubia torquent","Urna et conubia torquent",2022-02-14,2022-02-14
"1883","negative",31.9,NA,NA,NA,NA,0,"rouleur","dragon","dragon","burlywood","burlywood","Massachusetts","Massachusetts",0,0,TRUE,TRUE,128.430729176493,128.430729176493,10.8388320505619,10.8388320505619,53,53,15,NA,"Columned Atlanticbluetang",NA,"Volutpat malesuada. Facilisis ac","Volutpat malesuada. Facilisis ac",2021-04-20,2021-04-20
"1884","negative",32.2,53,4,597,0.644796380090498,0,"puncheur","dog","dog","chartreuse1",NA,"New Hampshire","New Hampshire",1,1,FALSE,FALSE,87.6239711992768,87.6239711992768,60.6966403962579,60.6966403962579,53,53,21,21,"Mineralogic Bighorn","Mineralogic Bighorn","Vitae justo, accumsan porttitor","Vitae justo, accumsan porttitor",2022-02-14,2022-02-14
"1885","positive",47.2,50,2,267,0.127828054298643,0,"grimpeur","dragon","dragon","burlywood4","burlywood4","Utah","Utah",0,0,FALSE,FALSE,151.127614538601,151.127614538601,40.6923394892365,40.6923394892365,47,47,31,31,"Citrine Leafwing","Citrine Leafwing","Habitant nec massa nunc",NA,2021-11-06,2021-11-06
"1886","negative",30.3,17,15,5400,0.894796380090498,0,"grimpeur","raccoon","raccoon","chartreuse1","chartreuse1","Nebraska",NA,1,1,FALSE,FALSE,110.364933612298,110.364933612298,50.6355805215426,50.6355805215426,47,47,5,5,"Fuchsia Herald","Fuchsia Herald","Consequat velit tristique aliquam","Consequat velit tristique aliquam",2022-02-14,2022-02-14
"1887","negative",31,76,2,303,0.251131221719457,0,"domestique","fish","fish","cadetblue1","cadetblue1","Texas",NA,1,1,TRUE,TRUE,88.8080709193022,88.8080709193022,70.0457782335579,70.0457782335579,59,59,32,32,"Creaturely Buckeyebutterfly","Creaturely Buckeyebutterfly","Blandit ac risus urna.",NA,2021-11-06,2021-11-06
"1888","negative",31.1,46,3,422,0.402149321266968,0,"rouleur","dragon","dragon","burlywood3","burlywood3","Georgia","Georgia",0,0,TRUE,TRUE,73.6024019283484,73.6024019283484,60.7531784577295,NA,47,47,32,32,"Microbiological Caribou","Microbiological Caribou","Tellus vitae sem suspendisse","Tellus vitae sem suspendisse",2021-01-10,2021-01-10
"1889","negative",25.5,86,3,1939,0.749434389140271,0,"grimpeur","fish","fish","burlywood3","burlywood3","Florida","Florida",1,NA,TRUE,TRUE,113.458748941248,113.458748941248,10.6119875679724,NA,73,73,24,24,"Compentant Hermitcrab","Compentant Hermitcrab","Ac netus aliquam, parturient","Ac netus aliquam, parturient",2022-02-14,2022-02-14
"1890","negative",31.1,44,4,645,0.637443438914027,0,"sprinteurs","fish","fish","burlywood1","burlywood1","Wisconsin","Wisconsin",1,1,TRUE,TRUE,72.9763427491541,NA,20.199124279432,20.199124279432,71,71,38,NA,"Fascinated Drever","Fascinated Drever","Volutpat, auctor, himenaeos condimentum","Volutpat, auctor, himenaeos condimentum",2021-07-29,2021-07-29
"1891","negative",37.1,96,3,506,0.608031674208145,0,"puncheur","fish","fish","burlywood","burlywood","Virginia","Virginia",0,0,FALSE,FALSE,142.839879035095,142.839879035095,20.6895635712426,20.6895635712426,71,71,21,21,"Disloyal Zonetailedpigeon","Disloyal Zonetailedpigeon","Non elementum tempus eu","Non elementum tempus eu",2021-11-06,2021-11-06
"1892","negative",30,NA,NA,NA,NA,0,"rouleur","raccoon","raccoon","burlywood","burlywood","Minnesota","Minnesota",1,NA,TRUE,TRUE,136.339008875115,136.339008875115,50.7728596846573,50.7728596846573,53,53,47,47,"Immortal Mudpuppy","Immortal Mudpuppy","Amet scelerisque ultrices justo,","Amet scelerisque ultrices justo,",2021-11-06,2021-11-06
"1893","negative",43.5,71,4,2154,0.862556561085973,0,"grimpeur","fish","fish","burlywood4","burlywood4","Georgia","Georgia",1,1,TRUE,TRUE,96.6945595942814,96.6945595942814,60.662908108905,60.662908108905,59,59,36,36,"Enthroned Eastsiberianlaika","Enthroned Eastsiberianlaika","Sit sit vitae purus,","Sit sit vitae purus,",2021-07-29,NA
"1894","negative",42.6,235,1,110,0.153846153846154,0,"grimpeur","raccoon","raccoon","cadetblue1",NA,"Ohio","Ohio",0,0,TRUE,TRUE,132.875596102409,132.875596102409,20.2416998464614,NA,73,73,15,15,"Unobservant Xenoposeidon",NA,"Mollis justo in eu","Mollis justo in eu",2021-11-06,2021-11-06
"1895","negative",38.1,14,1,16567,0.304298642533937,0,"sprinteurs","raccoon","raccoon","burlywood","burlywood","Massachusetts","Massachusetts",0,0,TRUE,TRUE,114.548712464274,114.548712464274,50.3794880879577,50.3794880879577,59,59,20,20,"Disaffected Beetle","Disaffected Beetle","Id lacus magna ligula","Id lacus magna ligula",2021-07-29,2021-07-29
"1896","negative",49.1,121,2,313,0.384615384615385,0,"grimpeur","raccoon","raccoon","cadetblue",NA,"Alaska","Alaska",1,1,TRUE,TRUE,149.803009830831,149.803009830831,70.8261400810443,70.8261400810443,61,61,47,47,"Supernatural Gannet",NA,"Lorem cras sociis interdum.","Lorem cras sociis interdum.",2021-11-06,2021-11-06
"1897","negative",58.7,14,3,434,0.289592760180996,0,"domestique","dragon","dragon","burlywood3","burlywood3","Delaware","Delaware",0,0,FALSE,FALSE,174.220267815,174.220267815,40.5270069083199,40.5270069083199,71,71,38,NA,"Furry Erin","Furry Erin","Sed sed, pulvinar dis","Sed sed, pulvinar dis",2021-07-29,2021-07-29
"1898","negative",27.5,206,2,293,0.451357466063348,0,"domestique","dragon","dragon","burlywood1",NA,"Indiana","Indiana",1,1,TRUE,TRUE,87.7316534694675,87.7316534694675,60.8319894853048,60.8319894853048,59,59,39,39,"Upperclass Warthog","Upperclass Warthog","Ante facilisis montes consequat","Ante facilisis montes consequat",2021-11-06,2021-11-06
"1899","negative",34.1,73,5,790,0.817873303167421,0,"domestique","fish","fish","chartreuse1","chartreuse1","Missouri",NA,0,0,TRUE,TRUE,129.99695654112,129.99695654112,70.5110939536244,NA,61,61,25,NA,"Chiselled Caribou","Chiselled Caribou","Lacinia, felis vulputate non","Lacinia, felis vulputate non",2022-02-14,2022-02-14
"1900","negative",38.6,NA,NA,NA,NA,0,"domestique","dragon","dragon","chartreuse1","chartreuse1","Delaware","Delaware",1,NA,TRUE,TRUE,127.943251929417,127.943251929417,20.979061893886,20.979061893886,61,61,6,6,"Symbiotic Bellsnake","Symbiotic Bellsnake","Sociis inceptos et erat","Sociis inceptos et erat",2022-02-14,2022-02-14
"1901","negative",40.7,23,3,1734,0.526018099547511,0,"domestique","fish","fish","cadetblue4","cadetblue4","Arizona","Arizona",0,0,FALSE,FALSE,122.90696537321,122.90696537321,20.9777131811716,20.9777131811716,67,67,50,50,"Abstracted Piglet","Abstracted Piglet","Blandit cursus class dolor","Blandit cursus class dolor",2021-07-29,2021-07-29
"1902","negative",21,NA,NA,NA,NA,0,"sprinteurs","raccoon","raccoon","cadetblue1","cadetblue1","Indiana","Indiana",0,0,TRUE,TRUE,70.964520005556,70.964520005556,10.545287722256,NA,73,73,11,11,"Microbic Meadowhawk","Microbic Meadowhawk","Lorem nunc et hendrerit","Lorem nunc et hendrerit",2021-04-20,2021-04-20
"1903","negative",42.6,24,2,312,0.116515837104072,0,"rouleur","raccoon",NA,"chartreuse","chartreuse","Wisconsin","Wisconsin",1,1,TRUE,TRUE,122.421975945204,122.421975945204,50.7368823683355,50.7368823683355,47,47,22,NA,"Alkaline Bluebird","Alkaline Bluebird","Ante ac ante vel","Ante ac ante vel",2021-07-29,NA
"1904","negative",28.6,144,3,423,0.63631221719457,1,"grimpeur","dog","dog","cadetblue4","cadetblue4","Kentucky","Kentucky",1,1,TRUE,TRUE,152.855311859946,152.855311859946,40.625910943374,40.625910943374,61,61,42,42,"Durable Monkfish","Durable Monkfish","Elementum ultricies iaculis sociosqu","Elementum ultricies iaculis sociosqu",2022-02-14,2022-02-14
